date,temp_mean,temp_min,temp_max,feels_like_mean,feels_like_min,feels_like_max,humidity_mean,wind_speed_mean,wind_speed_max,rain_sum,snow_sum,weather_main,weather_description,weather_icon
2021-01-14,50.785000000000004,38.23,67.98,48.55541666666667,34.02,66.97,71.66666666666667,4.1170833333333325,NaN,0,0,Clear,sky is clear,01n
2021-01-15,55.31291666666667,44.83,61.99,53.37041666666667,40.06,60.33,57.666666666666664,3.624166666666666,NaN,0.66,0,Clear,sky is clear,01d
2021-01-16,48.65708333333333,40.95,57.97,46.840833333333336,34.23,54.73,50.083333333333336,2.9020833333333336,NaN,0,0,Clear,sky is clear,01n
2021-01-17,48.4075,37.94,65.98,45.53291666666667,33.44,63.73,58.458333333333336,3.9304166666666664,NaN,0,0,Clear,sky is clear,01n
2021-01-18,51.535,39.96,65.07,49.84333333333334,35.65,63.86,55.416666666666664,3.1295833333333327,NaN,0,0,Clear,sky is clear,01n
2021-01-19,57.54791666666667,47.25,74.98,55.66833333333332,43.84,75.09,63.333333333333336,3.889583333333332,NaN,0,0,Clear,sky is clear,01n
2021-01-20,59.96083333333333,52.09,69.87,59.44041666666667,51.6,69.19,80.5,3.250833333333333,NaN,0,0,Clouds,sky is clear,04d
2021-01-21,63.87416666666666,58.98,74.79,63.69416666666668,58.53,74.88,79.45833333333333,4.390833333333333,NaN,1.26,0,Clouds,overcast clouds,04n
2021-01-22,64.90625,60.98,68.9,65.42916666666666,61.11,68.74,92.16666666666667,4.046666666666668,NaN,19.860000000000003,0,Rain,light rain,10d
2021-01-23,60.35041666666668,56.98,63.99,60.50166666666666,56.75,64.4,93.91666666666667,2.7529166666666662,NaN,7.9499999999999975,0,Rain,light rain,10n
2021-01-24,64.85708333333334,59.99,75.96,65.21999999999998,60.01,76.32,88.83333333333333,2.59125,NaN,0.71,0,Clouds,overcast clouds,04n
2021-01-25,71.38833333333334,68.99,76.89,72.28833333333333,70.2,77.49,86.45833333333333,2.7900000000000005,NaN,1.7200000000000002,0,Clouds,overcast clouds,04n
2021-01-26,68.96458333333335,64.65,70.99,69.08708333333335,63.01,72.45,75,3.1929166666666666,NaN,12.739999999999998,0,Rain,light rain,10d
2021-01-27,67.16333333333334,62.94,70.79,67.41999999999999,61.38,72.07,81.70833333333333,3.805,NaN,6.719999999999999,0,Clouds,light rain,10n
2021-01-28,50.14875,41.92,59.97,47.53166666666667,35.62,58.12,60.125,5.5441666666666665,18.99,0,0,Clouds,overcast clouds,04d
2021-01-29,49.82416666666666,38.98,61.09,47.776250000000005,36.54,59.4,59.291666666666664,4.539583333333334,15.99,0,0,Clear,sky is clear,01d
2021-01-30,56.459166666666675,47.17,70.99,54.990833333333335,44.37,70.56,74.70833333333333,3.4320833333333334,NaN,0.36,0,Clouds,overcast clouds,04n
2021-01-31,66.42375,60.98,71.6,66.15083333333335,59.32,71.56,72,2.54125,15.01,5.24,0,Clouds,scattered clouds,03n
2021-02-01,51.04249999999999,43.92,59,48.247083333333315,38.91,57.15,56.083333333333336,6.830416666666667,24,0,0,Clear,sky is clear,01n
2021-02-02,46.32666666666668,39.99,57.13,43.93333333333333,35.74,54.93,56.791666666666664,4.207083333333334,18.99,0,0,Clear,sky is clear,01n
2021-02-03,49.740416666666675,38.98,69.98,48.19291666666667,34.56,69.64,65.20833333333333,2.9175,NaN,0,0,Clear,sky is clear,01d
2021-02-04,56.79749999999999,46.26,71.08,55.45458333333334,43.39,70.32,72.20833333333333,3.1524999999999994,NaN,0,0,Clouds,broken clouds,04d
2021-02-05,56.48833333333334,47.98,65.1,55.145416666666655,45.46,64.27,69.45833333333333,4.865833333333334,NaN,11.4,0,Rain,light rain,10d
2021-02-06,54.169999999999995,48.96,61.97,53.41208333333332,48.11,62.04,83.20833333333333,3.4175,NaN,7.999999999999999,0,Rain,light rain,10d
2021-02-07,55.58958333333334,38.98,65.98,54.644166666666656,36.43,64.63,79.83333333333333,3.6125000000000003,NaN,0.3,0,Clouds,overcast clouds,04n
2021-02-08,54.22708333333333,45.07,67.96,53.078750000000014,42.44,67.23,75.91666666666667,3.407083333333334,NaN,0.32999999999999996,0,Clouds,overcast clouds,04d
2021-02-09,65.06083333333333,61,72.95,65.33166666666666,60.48,73,86.5,3.5208333333333326,NaN,5.09,0,Clouds,overcast clouds,04d
2021-02-10,65.47874999999999,61.86,72.18,65.56458333333335,61.77,72.05,81.66666666666667,2.5258333333333334,NaN,3.9,0,Clouds,overcast clouds,04n
2021-02-11,67.16916666666667,38.98,75.97,68.09041666666667,36.14,77.92,96.625,2.8925,NaN,66.96000000000001,0,Rain,light rain,10n
2021-02-12,52.77,46.67,66.36,51.94208333333333,42.3,67.35,95.70833333333333,5.871666666666667,NaN,31.970000000000002,0,Rain,moderate rain,10d
2021-02-13,42.88083333333333,39.79,46.98,40.469166666666666,34.48,44.89,90.08333333333333,4.864583333333331,NaN,8.32,0,Clouds,overcast clouds,04d
2021-02-14,39.23583333333334,35.98,43.68,36.116249999999994,29.68,43.68,80.04166666666667,4.667083333333333,21,0,2.54,Clouds,overcast clouds,04n
2021-02-15,36.5375,30.97,40.75,33.40333333333333,26.89,39.97,90.375,4.457083333333332,17,34.2,0.75,Clouds,overcast clouds,04n
2021-02-16,30.1975,27.63,35.74,27.276249999999994,21.85,35.74,82.91666666666667,3.61125,NaN,0,0.25,Clouds,overcast clouds,04n
2021-02-17,41.793749999999996,34.02,62.4,40.78,27.84,62.56,88,3.1649999999999996,NaN,2.7800000000000002,0,Clouds,sky is clear,01n
2021-02-18,45.96000000000001,28.98,55.53,43.90624999999999,24.58,55.17,72.375,4.873333333333334,18.99,32.29,0,Clouds,overcast clouds,04d
2021-02-19,39.256666666666675,30.97,49.98,36.70083333333333,27.27,49.53,81.91666666666667,4.291249999999999,21.99,0,0,Clouds,overcast clouds,04n
2021-02-20,39.41083333333335,26.98,57.07,36.734583333333326,20.25,54.97,71.70833333333333,3.204166666666667,NaN,0,0,Clear,sky is clear,01n
2021-02-21,51.40500000000001,42.04,63.99,49.83375000000001,37.02,62.58,74.91666666666667,4.2991666666666655,NaN,0,0,Clouds,sky is clear,01n
2021-02-22,58.992916666666666,45.99,69.04,57.75625,41.7,67.62,68.70833333333333,3.1899999999999995,NaN,0,0,Clouds,broken clouds,04n
2021-02-23,56.535833333333336,45.25,68.99,54.95375000000002,42.73,67.66,49.125,2.9858333333333333,NaN,0,0,Clear,sky is clear,01n
2021-02-24,60.512916666666676,48.76,69.12,59.625,46.81,68.5,72.04166666666667,3.0041666666666664,NaN,0,0,Clear,sky is clear,01n
2021-02-25,66.91958333333335,57.16,72.9,67.11125000000001,57.24,72.63,80.79166666666667,3.147916666666666,NaN,1.83,0,Clouds,broken clouds,04n
2021-02-26,67.22208333333334,60.1,77.99,67.29916666666668,60.1,77.74,77.79166666666667,3.3000000000000003,NaN,0.78,0,Clouds,scattered clouds,04n
2021-02-27,70.20458333333333,65.03,77.02,70.76958333333333,65.84,77.07,81.875,3.2983333333333325,NaN,0.13,0,Clouds,overcast clouds,04d
2021-02-28,72.41375000000001,68.04,80.02,73.20958333333333,68.47,81.41,81.08333333333333,3.0404166666666668,NaN,0.11,0,Clouds,overcast clouds,04n
2021-03-01,69.34708333333334,54.99,74.01,70.13208333333336,54.41,74.44,88.29166666666667,3.6758333333333333,NaN,1.4300000000000002,0,Clouds,overcast clouds,04n
2021-03-02,52.86583333333334,44.98,59.99,51.39875000000001,40.64,59.02,87.66666666666667,5.332916666666668,25.99,49.790000000000006,0,Rain,light rain,10n
2021-03-03,49.30041666666667,40.98,63.03,47.29125000000001,36.1,61.48,69.79166666666667,3.9579166666666663,14,0.25,0,Clouds,overcast clouds,04n
2021-03-04,55.91708333333332,44.98,70,54.50833333333335,42.44,68.81,63.416666666666664,3.26,NaN,0,0,Clear,sky is clear,01n
2021-03-05,58.82916666666666,50.02,69.1,57.76708333333334,48.67,68.2,71.33333333333333,3.2424999999999984,NaN,0.34,0,Clouds,scattered clouds,04d
2021-03-06,58.89000000000001,50.02,66.97,57.6,47.97,65.71,66.41666666666667,4.099583333333334,NaN,5.26,0,Clear,sky is clear,01d
2021-03-07,56.12166666666666,46.9,65.05,54.37499999999998,43.14,63.61,52.458333333333336,4.004583333333334,NaN,0,0,Clear,sky is clear,01n
2021-03-08,56.547083333333326,45.99,69.04,54.91791666666666,43.16,68,57.958333333333336,3.9695833333333326,NaN,0,0,Clear,sky is clear,01n
2021-03-09,61.81583333333333,52.09,72,61.01958333333334,50.99,71.06,70.70833333333333,4.201249999999999,NaN,0,0,Clear,sky is clear,01n
2021-03-10,65.37708333333333,59.02,73.98,64.79124999999999,58.28,73.38,67.54166666666667,3.9379166666666667,NaN,0,0,Clouds,overcast clouds,04d
2021-03-11,67.14874999999999,60.13,74.07,66.795,59.56,73.8,68.83333333333333,3.082916666666667,NaN,0.1,0,Clouds,broken clouds,04n
2021-03-12,69.13208333333331,63.07,77.07,69.31333333333333,63.73,76.64,75.95833333333333,2.913333333333334,NaN,0.18,0,Clouds,overcast clouds,04n
2021-03-13,69.78791666666665,65.88,77.04,69.99708333333335,66.45,76.51,75.08333333333333,1.899166666666667,NaN,0,0,Clouds,overcast clouds,04d
2021-03-14,68.58083333333333,63.09,75.63,68.78666666666666,63.09,75.58,77.625,2.539166666666667,10,4.32,0,Clouds,overcast clouds,04n
2021-03-15,71.25208333333333,67.75,79.99,71.84291666666667,68.11,79.99,80.45833333333333,3.177916666666668,NaN,4.7299999999999995,0,Clouds,overcast clouds,04n
2021-03-16,72.76791666666666,69.89,77.97,73.78791666666667,71.19,78.42,86.04166666666667,2.835416666666667,NaN,17.16,0,Rain,light rain,10n
2021-03-17,73.09333333333333,69.03,77.99,73.92708333333333,70.23,78.35,81.41666666666667,4.4087499999999995,NaN,3.61,0,Rain,light rain,10d
2021-03-18,62.88125000000002,53.82,72.99,61.878750000000004,52.05,73.36,64.04166666666667,4.250416666666667,17,4.54,0,Clear,sky is clear,01d
2021-03-19,55.4625,51.82,61.02,53.31333333333334,49.51,59.13,55.416666666666664,4.558333333333334,NaN,0,0,Clouds,overcast clouds,04d
2021-03-20,54.25583333333333,49.98,64.99,52.51208333333333,47.64,63.59,63.583333333333336,4.8325000000000005,18.01,0,0,Clouds,overcast clouds,04n
2021-03-21,60.225833333333334,52.81,70.97,58.762916666666655,51.37,69.89,59.875,2.5808333333333335,13,0,0,Clouds,broken clouds,04n
2021-03-22,61.58791666666667,53.08,72.97,60.88833333333334,51.89,72.32,73.20833333333333,3.920833333333334,NaN,0,0,Clouds,broken clouds,04d
2021-03-23,65.58166666666666,63.03,71.91,65.13958333333333,62.51,72,70.20833333333333,4.097083333333335,NaN,25.68,0,Clouds,overcast clouds,04n
2021-03-24,65.15666666666668,55.98,72.88,65.81,55.6,73.99,94.45833333333333,3.4995833333333337,18.01,105.76000000000003,0,Rain,heavy intensity rain,10d
2021-03-25,72.51041666666667,67.96,74.79,73.56333333333332,68.56,76.57,87.25,3.497916666666667,11.99,24.310000000000002,0,Rain,overcast clouds,10n
2021-03-26,72.54833333333333,69.6,79.05,73.56625,70.86,79.05,86.83333333333333,3.186666666666667,NaN,2.8999999999999995,0,Clouds,overcast clouds,04n
2021-03-27,75.115,71.91,80.02,75.98916666666668,72.88,82.15,76.58333333333333,2.970833333333333,NaN,0.33,0,Clouds,broken clouds,04d
2021-03-28,72.37666666666668,64.85,76.01,72.99750000000002,64.04,76.84,78.33333333333333,4.134166666666665,NaN,11.799999999999999,0,Clouds,overcast clouds,04n
2021-03-29,61.76749999999999,54.99,70.05,60.13291666666668,52.72,68.97,52.958333333333336,5.249999999999999,18.99,0.67,0,Clear,sky is clear,01d
2021-03-30,68.43124999999999,60.98,79.02,68.49833333333333,60.35,79.47,75.625,3.209999999999999,NaN,5.62,0,Clouds,broken clouds,10d
2021-03-31,73.51333333333335,61.99,81.64,74.53750000000001,61.56,82.81,82.54166666666667,3.8312500000000007,NaN,10.09,0,Clouds,overcast clouds,04n
2021-04-01,56.24999999999999,48.97,64.08,54.036249999999995,45.12,62.53,55.083333333333336,8.875833333333333,30,0.82,0,Clear,sky is clear,01d
2021-04-02,54.24375,41.99,66.97,52.01749999999999,39,65.1,54.041666666666664,4.87375,21,0,0,Clear,sky is clear,01d
2021-04-03,56.502500000000005,48.06,67.98,55.02291666666667,46.74,66.78,62.791666666666664,4.140416666666667,NaN,0,0,Clouds,sky is clear,01n
2021-04-04,60.4625,49.98,71.08,59.24166666666665,47.55,70.05,67.16666666666667,4.102916666666666,NaN,0,0,Clear,sky is clear,01d
2021-04-05,63.12958333333333,51.12,75.06,62.37791666666666,50.54,74.34,68.83333333333333,3.1470833333333332,NaN,0,0,Clear,sky is clear,01n
2021-04-06,68.35749999999999,61.05,78.06,68.33041666666666,61.47,77.83,73.125,3.2279166666666668,NaN,2.09,0,Clouds,sky is clear,01n
2021-04-07,70.57083333333334,65.07,78.98,70.67708333333334,65.12,78.98,71.375,3.533333333333333,NaN,1.43,0,Clouds,light rain,10d
2021-04-08,72.27833333333332,63.99,83.05,72.21916666666667,60.66,83.95,62.583333333333336,3.702499999999999,NaN,19.19,0,Clouds,light rain,10n
2021-04-09,75.44000000000001,70.97,83.91,77.05958333333332,72.37,87.91,83.08333333333333,2.9804166666666667,NaN,12.73,0,Rain,light rain,10d
2021-04-10,70.77291666666666,62.74,77.11,71.04833333333335,62.82,76.06,74.375,4.14625,NaN,51.300000000000004,0,Rain,moderate rain,10n
2021-04-11,70.64291666666665,63.77,79.07,70.68625,63.18,79.07,69.625,3.6820833333333334,NaN,0,0,Clouds,sky is clear,01d
2021-04-12,69.605,56.98,80.06,69.58874999999999,56.61,81.16,68.41666666666667,3.8675,NaN,0,0,Clear,sky is clear,01d
2021-04-13,67.72625000000001,62.19,74.01,68.27958333333332,62.33,75.13,86.79166666666667,3.0395833333333333,NaN,23.009999999999998,0,Rain,sky is clear,10d
2021-04-14,68.5475,63.19,79.99,69.33624999999999,63.45,79.99,91.375,4.180416666666667,NaN,48.08,0,Clouds,overcast clouds,04n
2021-04-15,66.68833333333335,62.98,70.99,67.29625,63.45,71.6,90.20833333333333,3.4737500000000003,NaN,22.45,0,Rain,overcast clouds,10d
2021-04-16,65.12833333333332,60.04,69.96,65.38666666666667,60.4,70.61,86.04166666666667,3.6716666666666655,NaN,34.51,0,Rain,overcast clouds,10d
2021-04-17,64.67416666666668,62.91,67.28,65.26249999999997,63.09,68.36,94,3.872916666666667,15.99,46.26,0,Rain,light rain,10d
2021-04-18,62.5225,57.79,70.83,61.92416666666667,56.98,70.11,73.375,3.3729166666666672,14,20.9,0,Rain,moderate rain,10n
2021-04-19,63.98874999999999,56.79,73,62.86666666666667,55.36,72.07,59.083333333333336,4.330416666666666,NaN,0,0,Clouds,sky is clear,01d
2021-04-20,66.83749999999999,57.88,78.98,66.03583333333334,57.13,78.98,59.416666666666664,3.5879166666666653,NaN,0.27,0,Clouds,sky is clear,01d
2021-04-21,61.13583333333333,50.86,72.99,59.87250000000001,48.72,72.1,62.166666666666664,4.37375,NaN,0,0,Clear,sky is clear,01d
2021-04-22,59.14625,50.97,67.01,57.33958333333334,48.36,66.02,54.833333333333336,4.749583333333334,17,0,0,Clear,sky is clear,01n
2021-04-23,64.27250000000001,55.17,73.96,63.57083333333333,54.1,73.98,67.5,3.9370833333333324,NaN,2.0700000000000003,0,Clouds,overcast clouds,04d
2021-04-24,74.23708333333336,67.1,82.98,75.29041666666667,67.51,84.79,76,3.49875,15.99,12.48,0,Rain,light rain,10n
2021-04-25,69.45,58.01,79.97,68.9575,57.09,79.97,60.833333333333336,3.489166666666667,NaN,0.67,0,Clear,sky is clear,01d
2021-04-26,68.48624999999997,59.02,79.07,68.35458333333334,59.25,79.07,70.25,3.194583333333332,NaN,0,0,Clouds,sky is clear,04d
2021-04-27,73.28916666666667,68.04,79.99,73.69916666666667,68.49,79.99,76.25,3.1870833333333333,NaN,2.75,0,Clouds,light rain,10d
2021-04-28,76.67083333333333,71.98,84.02,77.67,72.93,84.74,71.45833333333333,2.997916666666667,15.99,0,0,Clouds,scattered clouds,04n
2021-04-29,77.44416666666667,71.01,87.87,78.71166666666667,71.8,90.14,70.20833333333333,2.8312500000000003,10,0.11,0,Clouds,overcast clouds,04d
2021-04-30,76.88374999999999,71.96,81.95,77.98583333333333,73.51,84.72,79.66666666666667,2.811666666666667,NaN,38.74000000000001,0,Rain,moderate rain,10d
2021-05-01,73.14166666666667,66.96,79.83,73.24374999999999,66.65,79.83,65.54166666666667,3.5366666666666657,13,91.42,0,Clouds,overcast clouds,10d
2021-05-02,73.06041666666665,68.99,78.37,73.66166666666666,69.87,79.32,76.54166666666667,3.2529166666666662,NaN,18.919999999999998,0,Clouds,overcast clouds,04n
2021-05-03,77.71416666666667,70.03,85.98,80.64583333333334,71.35,95.9,84.79166666666667,3.04125,NaN,26.09,0,Clouds,scattered clouds,03d
2021-05-04,79.17041666666668,76.95,84.09,82.14625,78.08,94.23,79.45833333333333,4.64,NaN,0.75,0,Clouds,overcast clouds,04d
2021-05-05,71.99749999999999,69.94,78.96,71.38916666666665,68.11,78.96,54,3.2458333333333322,NaN,107.55000000000001,0,Rain,moderate rain,10d
2021-05-06,71.82958333333332,62.96,82.99,71.90875000000001,63.09,83.05,66.70833333333333,3.8645833333333335,NaN,0,0,Clouds,sky is clear,01d
2021-05-07,72.90874999999998,60.98,85.03,72.82833333333335,60.98,85.14,63.708333333333336,4.203333333333332,NaN,0,0,Clear,sky is clear,01d
2021-05-08,73.97041666666667,61.02,83.03,74.01625,60.67,83.75,59.375,3.505833333333332,NaN,0,0,Clouds,sky is clear,01d
2021-05-09,76.15124999999999,70.05,83.03,77.08458333333336,70.25,84.88,69.95833333333333,2.4175,14,0,0,Clouds,sky is clear,01n
2021-05-10,78.14166666666667,72.05,88.99,79.68499999999999,69.57,97.84,64.75,3.1666666666666665,NaN,39.62,0,Rain,moderate rain,10d
2021-05-11,77.69375,74.7,83.98,79.37791666666665,76.5,92.48,82.875,3.8554166666666663,NaN,1.6700000000000002,0,Clouds,overcast clouds,04n
2021-05-12,72.81583333333333,64.98,78.98,73.56958333333334,65.41,78.98,80.29166666666667,2.752083333333333,NaN,13.54,0,Clouds,overcast clouds,04d
2021-05-13,70.56125,65.88,74.98,70.33083333333335,65.64,75.02,64.125,4.66625,18.01,65.94,0,Clouds,overcast clouds,04d
2021-05-14,70.34541666666665,61.07,80.04,69.81833333333334,60.35,80.82,56.291666666666664,3.0766666666666675,NaN,0,0,Clear,sky is clear,01n
2021-05-15,70.90708333333333,61.97,79.03,70.61708333333333,61.48,79.03,61.708333333333336,3.8887499999999995,NaN,0,0,Clear,sky is clear,01n
2021-05-16,72.67500000000001,64.08,81.99,72.61374999999998,64.74,82.06,62.708333333333336,4.220416666666666,NaN,8.129999999999999,0,Clouds,overcast clouds,04n
2021-05-17,73.79583333333335,69.24,85.98,74.80125000000002,69.78,98.58,75.875,4.048333333333333,NaN,12.089999999999998,0,Clouds,overcast clouds,04n
2021-05-18,74.03791666666666,68.99,78.04,74.75625000000001,69.73,78.42,76.95833333333333,3.3679166666666673,NaN,62.470000000000006,0,Rain,overcast clouds,10d
2021-05-19,74.015,69.84,79.99,74.235,69.69,79.99,66.70833333333333,3.5908333333333338,NaN,43.63,0,Rain,moderate rain,10d
2021-05-20,75.71416666666666,73.74,78.06,76.9975,74.57,79.29,85.375,3.4991666666666674,23,27.610000000000003,0,Rain,light rain,10d
2021-05-21,75.31833333333333,71.91,80.98,75.75250000000001,72.55,81.14,67.91666666666667,4.312083333333334,NaN,10.969999999999997,0,Rain,light rain,10d
2021-05-22,75.08208333333336,70.07,80.98,75.26666666666668,70.02,81.73,62.125,3.580833333333333,NaN,5.3100000000000005,0,Clouds,overcast clouds,04n
2021-05-23,74.78249999999998,67.05,83.79,75.00208333333335,67.21,84.87,62.958333333333336,3.027916666666666,NaN,11.930000000000001,0,Clouds,overcast clouds,10d
2021-05-24,75.89708333333334,70.97,81.99,76.64,72.37,82.06,72.625,3.630833333333333,NaN,13.709999999999999,0,Clouds,overcast clouds,04n
2021-05-25,76.20083333333334,70.02,84.97,77.045,70.65,85.71,70.54166666666667,3.962500000000001,NaN,7.840000000000001,0,Clouds,scattered clouds,10d
2021-05-26,77.42208333333333,69.98,87.03,78.10416666666667,70.68,88.23,66.04166666666667,2.6220833333333338,NaN,0,0,Clouds,scattered clouds,03d
2021-05-27,79.74000000000001,72.99,89.98,81.37166666666666,73.94,101.98,66.20833333333333,2.6300000000000003,NaN,0.18,0,Clouds,scattered clouds,03n
2021-05-28,78.99166666666667,72.01,86.97,79.68624999999999,72.54,88.45,61.666666666666664,3.2333333333333325,NaN,0.13,0,Clouds,scattered clouds,04d
2021-05-29,75.96083333333333,68.88,83.95,76.1975,69.28,84.65,60.083333333333336,2.439583333333333,NaN,2.29,0,Clouds,overcast clouds,04d
2021-05-30,73.95958333333331,64.13,81.99,73.74166666666667,63.1,82.06,55.625,3.4158333333333335,18.99,0,0,Clear,sky is clear,01d
2021-05-31,76.37541666666667,66.06,85.96,76.42,65.98,86.77,55.625,2.448333333333334,NaN,0,0,Clouds,overcast clouds,04d
2021-06-01,77.18916666666667,70.07,85.91,77.83708333333334,70.25,86.7,64.95833333333333,3.3058333333333327,NaN,3.8400000000000003,0,Clouds,overcast clouds,04n
2021-06-02,78.64458333333334,74.84,87.98,80.03749999999998,75.78,93.78,71.04166666666667,3.2333333333333325,NaN,21.139999999999997,0,Rain,light rain,10d
2021-06-03,79.27874999999999,74.98,85.98,80.21916666666668,76.69,87.42,67.79166666666667,3.0312499999999996,NaN,64.75999999999999,0,Rain,light rain,10d
2021-06-04,77.58416666666665,67.98,82.83,79.01791666666666,68.76,88.05,87.25,2.6966666666666668,NaN,38.33,0,Rain,light rain,10d
2021-06-05,76.71625,68.99,85.98,78.14125,69.96,95.02,86.25,3.132916666666667,NaN,29.06,0,Rain,moderate rain,10d
2021-06-06,77.46749999999999,75.87,81.95,78.93541666666667,76.77,84.92,86.16666666666667,3.5358333333333327,NaN,66.30999999999999,0,Rain,moderate rain,10d
2021-06-07,80.39708333333333,74.05,87.98,82.48083333333332,74.93,91.49,73.66666666666667,3.0062499999999996,NaN,2.88,0,Clouds,light rain,10d
2021-06-08,83.24625,79.97,90.01,84.81375,79.97,93.33,68.70833333333333,2.71625,NaN,7.48,0,Clouds,overcast clouds,04n
2021-06-09,82.88374999999999,78.98,88.03,85.18583333333333,78.98,91.45,67.41666666666667,3.6437499999999994,NaN,5.919999999999999,0,Clouds,light rain,10d
2021-06-10,82.89375000000001,75.97,90,84.85166666666667,77.18,93.72,63.208333333333336,2.5075,NaN,0.59,0,Clouds,sky is clear,01n
2021-06-11,83.18208333333332,77.92,90.01,86.12624999999998,78.89,95.54,68.04166666666667,1.9175000000000004,11.01,0.19,0,Clouds,scattered clouds,03d
2021-06-12,83.73708333333335,76.95,93,88.44,78.85,103.84,72.45833333333333,3.62625,NaN,0,0,Clouds,broken clouds,04d
2021-06-13,85.65458333333333,78.94,96.01,91.18791666666668,78.94,108.61,68.29166666666667,2.5554166666666664,NaN,0.91,0,Clouds,overcast clouds,04d
2021-06-14,82.44208333333331,75.18,91.98,87.39291666666666,76.91,102.58,78.45833333333333,2.3154166666666662,NaN,3.29,0,Clouds,broken clouds,04d
